YEAR,DEPT_ID,DEPT_RBD,DEPT_MP,DEPT_ENDMP,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,TYC_CNTY,MAPSHEET,STATION,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,COIN_RT,CNTY_NM,PCT_DH_SU,PCT_DH_CU,JCT_DESC,LINK_DESC,LOC_ERROR
2021.0,I-90,A,166+0.088,169+1.052,3.947,C000090,A,C000090A,166+0.088,169+1.052,165.081074,169.028043,39.0,3,1.0,39-3-001,,,A,11770.0,72.0,500.0,117.0,2197.0,1863.0,6.0,42.0,10.0,187.0,158.0,RURAL INNER INTERSTATE,1026.0,22.0,111.0,1105.0,1105.0,1633.0,1633.0,,2.0,,POWELL,4.592,14.018,"JCT OFF RAMP GOLD CREEK INTERCHANGE, EXIT 166","JCT OFF RAMP GOLD CREEK INTERCHANGE, EXIT 166",NO ERROR
2021.0,N-57,A,081+0.707,081+0.916,0.209,C000057,A,C000057A,081+0.707,081+0.916,81.32761,81.536774,14.0,6A,4.0,14-6A-004,,,A,6555.0,9.0,37.0,8.0,110.0,20.0,1.0,6.0,1.0,17.0,3.0,UPA,7042.0,10.0,105.0,47.0,47.0,67.0,67.0,,2.0,,FERGUS,2.064,0.172,,,NO ERROR
2021.0,N-62,A,024+1.061,031+0.729,6.707,C000062,A,C000062A,024+1.061,031+0.729,24.155962,30.862499,42.0,2,6.0,42-2-006,,,A,1348.0,16.0,0.0,4.0,336.0,202.0,12.0,0.0,3.0,249.0,150.0,RPA_45,7046.0,24.0,102.0,42.0,42.0,62.0,62.0,,2.0,,RICHLAND,1.602,3.911,JCT S-201 / P-201,JCT S-201 / P-201,NO ERROR
2021.0,N-43,A,000+0.160,000+0.314,0.153,C000043,A,C000043A,000+0.160,000+0.314,0.160325,0.313598,14.0,6A,14.0,14-6A-014,,,A,5044.0,13.0,7.0,7.0,296.0,154.0,3.0,1.0,1.0,59.0,31.0,UPA,7067.0,10.0,100.0,136.0,136.0,201.0,201.0,,2.0,,FERGUS,1.202,2.004,JCT U-7104(BOULEVARD ST),JCT U-7104(BOULEVARD ST),NO ERROR
2021.0,P-27,A,079+0.928,080+0.093,0.149,C000027,A,C000027A,079+0.928,080+0.093,79.838922,79.988144,55.0,1,11.0,55-1-011,,,E,1589.0,7.0,5.0,5.0,79.0,61.0,4.0,3.0,3.0,50.0,38.0,RMA_RMC_345,4041.0,10.0,149.0,40.0,40.0,61.0,61.0,,2.0,,WIBAUX,2.513,1.005,,,NO ERROR
2021.0,U-6901,A,000+0.948,001+0.986,1.042,C000532,A,C000532A,000+0.948,001+0.986,0.948189,1.99022,56.0,4B,11.0,56-4B-011,,,A,2522.0,27.0,17.0,8.0,79.0,25.0,11.0,7.0,3.0,31.0,10.0,UMA_UC,8103.0,10.0,116.0,26.0,26.0,34.0,34.0,,2.0,,YELLOWSTONE,0.322,0.322,JCT U-6907(12TH ST),JCT U-6907(12TH ST),NO ERROR
2021.0,N-4,A,049+0.759,051+0.663,2.147,C000004,A,C000004A,049+0.759,051+0.663,50.27497,52.421627,56.0,4,21.0,56-4-021,,,A,7250.0,37.0,67.0,39.0,509.0,362.0,5.0,9.0,5.0,70.0,50.0,RPA_45,7012.0,16.0,101.0,237.0,237.0,354.0,354.0,,4.0,,CARBON,1.769,2.652,,,NO ERROR
2021.0,L-32-823,A,000+0.000,000+0.589,0.589,C006208,A,C006208A,000+0.000,000+0.589,0.0,0.588587,32.0,3A,143.0,32-3A-143,,,E,3353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMA_UC,0.0,14.0,114.0,0.0,0.0,0.0,0.0,,2.0,,MISSOULA,0.0,0.0,JCT SCOTT ST,ENT L-32-823A/,NO ERROR
2021.0,N-120,A,000+0.000,000+0.393,0.393,C001805,A,C001805A,000+0.000,000+0.393,0.0,0.393089,47.0,1C,39.0,47-1C-039,,,A,17991.0,40.0,15.0,34.0,378.0,116.0,2.0,1.0,2.0,21.0,6.0,UPA,7069.0,10.0,99.0,172.0,172.0,245.0,245.0,,4.0,,SILVER BOW,0.929,0.116,JCT N-29(IRON ST),ENT N-120A/,NO ERROR
2021.0,U-5208,A,000+0.696,000+0.850,0.154,C005208,A,C005208A,000+0.696,000+0.850,0.695981,0.850366,7.0,2A,255.0,07-2A-255,,,A,3923.0,0.0,0.0,14.0,81.0,28.0,0.0,0.0,4.0,21.0,7.0,UMA_UC,8049.0,10.0,115.0,26.0,26.0,37.0,37.0,,3.0,,CASCADE,0.0,0.0,JCT N-103 (1ST AVE N),ENT U-5208A/BEGIN 3 LANES/JCT N-103 (1ST AVE N),NO ERROR
2021.0,N-115,A,000+0.000,000+0.364,0.364,C001030,A,C001030A,000+0.000,000+0.364,0.0,0.364197,56.0,4A,235.0,56-4A-235,,,E,23858.0,45.0,0.0,20.0,454.0,143.0,2.0,0.0,1.0,19.0,6.0,UPA,7051.0,13.0,131.0,282.0,282.0,407.0,407.0,,4.0,,YELLOWSTONE,0.0,0.0,JCT N-16(MAIN ST),ENT N-115A/,NO ERROR
2021.0,P-22,A,000+0.000,000+0.276,0.276,C000022,A,C000022A,000+0.000,000+0.276,0.0,0.276348,10.0,2,20.0,10-2-020,,,E,1431.0,2.0,0.0,3.0,113.0,70.0,1.0,0.0,2.0,79.0,49.0,RMA_RMC_345,4033.0,10.0,134.0,81.0,81.0,123.0,123.0,,2.0,,DANIELS,6.522,4.348,JCT P-32 IN SCOBEY,ENT P-22A/,NO ERROR
2021.0,L-7-2518,A,000+0.000,000+0.653,0.653,C003462,A,C003462A,000+0.000,000+0.653,0.0,0.653497,7.0,2A,158.0,07-2A-158,,,E,3131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMA_UC,0.0,14.0,114.0,0.0,0.0,0.0,0.0,,2.0,,CASCADE,0.0,0.0,JCT U-5208 (PARK DR),ENT L-7-2518A/,NO ERROR
2021.0,L-15-6346,A,000+0.497,000+0.882,0.385,C002458,A,C002458A,000+0.497,000+0.882,0.497403,0.882443,15.0,4A,74.0,15-4A-074,,,E,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMA_UC,0.0,14.0,114.0,0.0,0.0,0.0,0.0,,2.0,,FLATHEAD,0.0,0.0,JCT U-2502(12TH AVE W),ENT L-15-6346A/JCT U-2502(12TH AVE W),NO ERROR
2021.0,I-94,A,192+0.385,192+0.606,0.22,C000094,A,C000094A,192+0.385,192+0.606,191.805796,192.026088,40.0,2,3.0,40-2-003,,,A,4507.0,18.0,70.0,61.0,1317.0,1103.0,4.0,16.0,14.0,292.0,245.0,RURAL OUTER INTERSTATE,1047.0,19.0,79.0,686.0,686.0,1028.0,1028.0,,2.0,,DAWSON,6.371,24.931,"JCT OFF RAMP BAD ROUTE CK INTERCHANGE, EXIT 192","JCT OFF RAMP BAD ROUTE CK INTERCHANGE, EXIT 192",NO ERROR
2021.0,P-31,A,035+0.898,045+0.153,9.24,C000031,A,C000031A,035+0.898,045+0.153,35.880762,45.120744,53.0,2,1.0,53-2-001,,,A,205.0,5.0,5.0,2.0,78.0,41.0,24.0,24.0,10.0,380.0,200.0,RMA_RMC_345,4047.0,12.0,123.0,33.0,33.0,49.0,49.0,,2.0,,VALLEY,3.868,3.861,,,NO ERROR
2021.0,L-56-526,A,000+0.421,000+0.911,0.49,C000679,A,C000679A,000+0.421,000+0.911,0.421035,0.911267,56.0,4A,343.0,56-4A-343,,,E,4652.0,21.0,0.0,2.0,211.0,100.0,5.0,0.0,0.0,45.0,21.0,UMA_UC,9245.0,14.0,117.0,96.0,96.0,140.0,140.0,,2.0,,YELLOWSTONE,1.591,1.591,,,NO ERROR
2021.0,L-41-701,A,014+0.370,042+0.851,28.513,C000473,A,C000473A,014+0.370,042+0.851,14.394648,42.907297,41.0,4,2.0,41-4-002,,,E,48.0,7.0,0.0,7.0,31.0,6.0,146.0,0.0,146.0,646.0,125.0,RMA_RMC_12,5304.0,16.0,259.0,0.0,0.0,0.0,0.0,,2.0,,RAVALLI,2.729,0.476,,ENT L-41-701A,NO ERROR
2021.0,I-15,A,116+0.090,116+0.315,0.225,C000015,A,C000015A,116+0.090,116+0.315,116.217848,116.443138,47.0,2,4.0,47-2-004,,,A,4847.0,31.0,259.0,33.0,1073.0,857.0,6.0,53.0,7.0,221.0,177.0,RURAL INNER INTERSTATE,1005.0,20.0,141.0,553.0,553.0,825.0,825.0,,2.0,,SILVER BOW,9.725,8.807,"JCT OFF RAMP BUXTON INTERCHANGE, EXIT 116","JCT OFF RAMP BUXTON INTERCHANGE, EXIT 116",NO ERROR
2021.0,S-384,A,057+0.178,057+0.241,0.063,C000384,A,C000384A,057+0.178,057+0.241,56.947266,57.010255,52.0,1,4.0,52-1-004,,,E,133.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,75.0,23.0,RMA_RMC_345,5233.0,10.0,169.0,2.0,2.0,3.0,3.0,,2.0,,TREASURE,5.263,5.263,JCT I-94 ON RAMP SARPY CREEK INTERCHANGE,JCT I-94 ON RAMP SARPY CREEK INTERCHANGE,NO ERROR
2021.0,S-271,A,013+0.774,020+0.566,6.783,C000271,A,C000271A,013+0.774,020+0.566,13.785104,20.568337,39.0,2,6.0,39-2-006,,,E,272.0,1.0,0.0,0.0,25.0,11.0,4.0,0.0,0.0,92.0,40.0,RMA_RMC_12,5117.0,23.0,169.0,7.0,7.0,10.0,10.0,,2.0,,POWELL,6.977,4.651,,,NO ERROR
2021.0,N-8,A,070+0.485,074+0.462,3.978,C000008,A,C000008A,070+0.485,074+0.462,70.345275,74.323747,4.0,1,1.0,W-101,,,A,6537.0,27.0,103.0,41.0,386.0,303.0,4.0,16.0,6.0,59.0,46.0,RPA_2,3039.0,20.0,120.0,198.0,198.0,294.0,294.0,,2.0,,BROADWATER,1.779,4.447,,BEGIN 2 LANES,NO ERROR
2021.0,U-5820,A,000+0.520,002+0.016,1.5,C000231,A,C000231A,000+0.520,002+0.016,0.519822,2.019773,25.0,7B,84.0,25-7B-084,,,A,4456.0,15.0,0.0,6.0,135.0,19.0,3.0,0.0,1.0,30.0,4.0,UMA_UC,8087.0,10.0,107.0,43.0,43.0,59.0,59.0,,2.0,,LEWIS AND CLARK,0.0,0.0,,,NO ERROR
2021.0,N-4,A,055+0.311,055+0.841,0.53,C000004,A,C000004A,055+0.311,055+0.841,56.256912,56.787107,56.0,4B,7.0,56-4B-007,,,A,5655.0,21.0,17.0,14.0,116.0,44.0,4.0,3.0,2.0,21.0,8.0,UPA,7105.0,10.0,106.0,45.0,45.0,61.0,61.0,,2.0,,YELLOWSTONE,0.893,0.176,,BEGIN 2 LANES,NO ERROR
2021.0,L-25-2467,A,000+0.000,001+0.265,1.265,C004496,A,C004496A,000+0.000,001+0.265,0.0,1.264761,25.0,7C,115.0,25-7C-115,,,A,690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMA_UC,0.0,14.0,114.0,0.0,0.0,0.0,0.0,,2.0,,LEWIS AND CLARK,0.0,0.0,JCT SADDLE DR,ENT L-25-2467A/,NO ERROR
2021.0,N-1,A,539+0.209,540+0.411,1.209,C000001,A,C000001A,539+0.209,540+0.411,537.453449,538.662083,53.0,4,16.0,53-4-016,,,A,6647.0,21.0,0.0,43.0,313.0,170.0,3.0,0.0,6.0,47.0,26.0,UPA,3016.0,10.0,99.0,166.0,166.0,238.0,238.0,,2.0,,VALLEY,3.083,2.413,,,NO ERROR
2021.0,U-1012,A,001+0.726,001+0.964,0.238,C001012,A,C001012A,001+0.726,001+0.964,1.726264,1.964265,56.0,4A,289.0,56-4A-289,,,A,8610.0,36.0,0.0,21.0,44.0,12.0,4.0,0.0,2.0,5.0,1.0,UMA_UC,8012.0,12.0,109.0,23.0,23.0,25.0,25.0,,2.0,,YELLOWSTONE,0.627,0.09,JCT N-16(MAIN ST),JCT N-16(MAIN ST),NO ERROR
2021.0,P-17,A,006+0.504,010+0.943,4.362,C000017,A,C000017A,006+0.504,010+0.943,6.248784,10.610364,53.0,7,4.0,53-7-004,,,A,423.0,8.0,14.0,1.0,24.0,11.0,19.0,33.0,2.0,57.0,26.0,RMA_RMC_345,4024.0,10.0,137.0,7.0,7.0,11.0,11.0,,2.0,,VALLEY,6.522,2.174,,,NO ERROR
2021.0,U-5805,A,001+0.264,001+0.269,0.005,C005805,A,C005805A,001+0.264,001+0.269,1.263789,1.268789,25.0,7C,87.0,25-7C-087,,,A,7103.0,38.0,0.0,47.0,173.0,21.0,5.0,0.0,7.0,24.0,3.0,UMA_UC,8074.0,10.0,102.0,57.0,57.0,76.0,76.0,,4.0,,LEWIS AND CLARK,0.0,0.0,,BEGIN 4 LANES,NO ERROR
2021.0,I-90,A,408+0.636,408+0.908,0.272,C000090,A,C000090A,408+0.636,408+0.908,406.462583,406.734456,48.0,2,1.0,48-2-001,,,A,11862.0,81.0,320.0,127.0,2359.0,2134.0,7.0,27.0,11.0,199.0,180.0,RURAL INNER INTERSTATE,1037.0,22.0,98.0,1311.0,1311.0,1939.0,1939.0,,2.0,,STILLWATER,3.015,20.804,"JCT OFF RAMP COLUMBUS INTERCHANGE, EXIT 408","JCT OFF RAMP COLUMBUS INTERCHANGE, EXIT 408",NO ERROR
2021.0,P-81,A,014+0.856,019+0.470,4.609,C000081,A,C000081A,014+0.856,019+0.470,14.86765,19.476377,14.0,3,6.0,14-3-006,,,E,418.0,6.0,0.0,0.0,34.0,20.0,14.0,0.0,0.0,81.0,48.0,RMA_RMC_345,4094.0,10.0,149.0,16.0,16.0,25.0,25.0,,2.0,,FERGUS,4.167,4.167,JCT S-547,JCT S-547,NO ERROR
2021.0,N-50,A,089+0.343,089+0.428,0.085,C000050,A,C000050A,089+0.343,089+0.428,89.741777,89.826675,16.0,3B,10.0,16-3B-010,,,A,13263.0,61.0,0.0,44.0,438.0,177.0,5.0,0.0,3.0,33.0,13.0,UPA,7039.0,10.0,98.0,183.0,183.0,261.0,261.0,,4.0,,GALLATIN,1.039,0.678,JCT P-86/U-1208(ROUSE AVE),JCT P-86/U-1208(ROUSE AVE),NO ERROR
2021.0,N-1,A,589+0.333,590+0.367,1.054,C000001,A,C000001A,589+0.333,590+0.367,587.650659,588.704437,43.0,3,3.0,43-3-003,,,A,2826.0,14.0,28.0,6.0,216.0,140.0,5.0,10.0,2.0,76.0,50.0,RPA_45,3018.0,10.0,102.0,102.0,102.0,153.0,153.0,,2.0,,ROOSEVELT,2.171,6.267,JCT S-250,JCT S-250,NO ERROR
2021.0,S-426,A,014+0.350,016+0.914,2.562,C000426,A,C000426A,014+0.350,016+0.914,14.15208,16.713602,14.0,6,8.0,14-6-008,,,A,116.0,1.0,0.0,0.0,22.0,14.0,9.0,0.0,0.0,190.0,121.0,RMA_RMC_345,5262.0,14.0,336.0,7.0,7.0,10.0,10.0,,2.0,,FERGUS,20.0,0.0,,,NO ERROR
2021.0,S-287,A,000+0.000,000+0.279,0.279,C000287,A,C000287A,000+0.000,000+0.279,0.0,0.278789,16.0,1,14.0,16-1-014,,,A,1758.0,4.0,0.0,0.0,30.0,23.0,2.0,0.0,0.0,17.0,13.0,RMA_RMC_12,5135.0,10.0,127.0,59.0,59.0,89.0,89.0,,2.0,,GALLATIN,0.0,0.0,JCT P-13 IN THREE FORKS,ENT S-287A/,NO ERROR
2021.0,N-1,A,197+0.518,197+0.717,0.199,C000001,A,C000001A,197+0.518,197+0.717,196.277144,196.47618,15.0,5,3.0,15-5-003,,,A,1651.0,21.0,49.0,14.0,98.0,66.0,13.0,30.0,8.0,59.0,40.0,REC_PA,3004.0,12.0,165.0,45.0,45.0,66.0,66.0,,2.0,,GLACIER,2.108,3.391,,,NO ERROR
2021.0,N-11,A,053+0.709,054+0.069,0.371,C000011,A,C000011A,053+0.709,054+0.069,53.563405,53.934813,34.0,2A,8.0,34-2A-008,,,A,12297.0,23.0,10.0,24.0,291.0,117.0,2.0,1.0,2.0,24.0,10.0,UPA,7028.0,15.0,98.0,135.0,135.0,197.0,197.0,,2.0,,PARK,1.674,1.901,,,NO ERROR
2021.0,S-241,A,005+0.895,018+0.364,12.437,C000241,A,C000241A,005+0.895,018+0.364,5.877473,18.314114,3.0,4,2.0,03-4-002,,,A,63.0,1.0,6.0,1.0,28.0,26.0,16.0,95.0,16.0,444.0,413.0,RMA_RMC_345,5075.0,10.0,201.0,14.0,14.0,22.0,22.0,,2.0,,BLAINE,9.091,31.818,JCT S-338,JCT S-338,NO ERROR
2021.0,N-5,A,111+0.788,112+0.179,0.388,C000005,A,C000005A,111+0.788,112+0.179,111.199624,111.58719,15.0,7C,8.0,15-7C-008,,,E,15077.0,48.0,304.0,30.0,477.0,184.0,3.0,20.0,2.0,32.0,12.0,UPA,7015.0,10.0,95.0,217.0,217.0,314.0,314.0,,4.0,,FLATHEAD,1.584,0.905,,BEGIN 4 LANES,NO ERROR
2021.0,U-6708,A,000+0.000,000+0.437,0.437,C006708,A,C006708A,000+0.000,000+0.437,0.0,0.437192,15.0,7B,47.0,15-7B-047,,,E,5784.0,7.0,0.0,23.0,116.0,28.0,1.0,0.0,4.0,20.0,5.0,UMA_UC,8089.0,14.0,123.0,64.0,64.0,88.0,88.0,,2.0,,FLATHEAD,0.668,0.334,JCT N-1 (LA SALLE RD)/U-6737,ENT U-6708A/,NO ERROR
2021.0,S-330,A,031+0.853,034+0.963,3.081,C000330,A,C000330A,031+0.853,034+0.963,31.849041,34.9304,7.0,3,20.0,07-3-020,,,E,128.0,1.0,0.0,1.0,8.0,2.0,8.0,0.0,8.0,63.0,16.0,RMA_RMC_345,5185.0,13.0,161.0,0.0,0.0,0.0,0.0,,2.0,,CASCADE,3.571,7.143,,,NO ERROR
2021.0,L-43-279,A,000+0.000,000+0.295,0.295,C001851,A,C001851A,000+0.000,000+0.295,0.0,0.295288,43.0,4,19.0,43-4-019,,,E,72.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,RMA_RMC_345,9043.0,10.0,227.0,0.0,0.0,0.0,0.0,,2.0,,ROOSEVELT,0.0,0.0,JCT N-1 (A ST),ENT L-43-279A/,NO ERROR
2021.0,L-7-548,A,003+0.764,004+0.268,0.504,C005220,A,C005220A,003+0.764,004+0.268,3.763663,4.268,7.0,2A,285.0,07-2A-285,,,E,1867.0,8.0,0.0,7.0,40.0,19.0,4.0,0.0,4.0,21.0,10.0,UMA_UC,8060.0,10.0,114.0,13.0,13.0,17.0,17.0,,2.0,,CASCADE,0.0,0.565,,ENT L-7-548A,NO ERROR
2021.0,N-118,A,000+0.939,001+0.150,0.21,C001207,A,C001207A,000+0.939,001+0.150,0.939163,1.148697,16.0,3B,59.0,16-3B-059,,,E,25342.0,49.0,0.0,49.0,694.0,263.0,2.0,0.0,2.0,27.0,10.0,UPA,7068.0,10.0,96.0,346.0,346.0,500.0,500.0,,4.0,,GALLATIN,0.96,0.25,JCT U-1202(OAK ST),JCT U-1202(OAK ST),NO ERROR
2021.0,I-90,A,037+0.029,042+0.792,5.278,C000090,A,C000090A,037+0.029,042+0.792,36.709196,41.986803,31.0,1,4.0,31-1-004,,,E,7693.0,21.0,488.0,77.0,2200.0,2074.0,3.0,63.0,10.0,286.0,270.0,RURAL OUTER INTERSTATE,1020.0,11.0,142.0,1292.0,1292.0,1954.0,1954.0,,2.0,,MINERAL,1.673,8.715,"JCT OFF RAMP SLOWAY INTERCHANGE, EXIT 37","JCT OFF RAMP SLOWAY INTERCHANGE, EXIT 37",NO ERROR
2021.0,N-57,A,081+0.293,081+0.707,0.413,C000057,A,C000057A,081+0.293,081+0.707,80.914194,81.32761,14.0,6A,64.0,14-6A-064,,,A,5481.0,9.0,37.0,8.0,110.0,20.0,2.0,7.0,1.0,20.0,4.0,UPA,7042.0,10.0,105.0,47.0,47.0,67.0,67.0,,2.0,,FERGUS,1.368,0.171,JCT U-7104(ENTRANCE AVE),JCT U-7104(ENTRANCE AVE),NO ERROR
2021.0,S-205,A,008+0.628,010+0.343,1.729,C000205,A,C000205A,008+0.628,010+0.343,8.510097,10.239308,16.0,1,19.0,16-1-019,,,E,1072.0,15.0,0.0,1.0,21.0,2.0,14.0,0.0,1.0,20.0,2.0,RMA_RMC_12,5007.0,14.0,130.0,8.0,8.0,12.0,12.0,,2.0,,GALLATIN,0.0,0.0,,,NO ERROR
2021.0,P-39,A,023+0.507,025+0.367,1.865,C000039,A,C000039A,023+0.507,025+0.367,23.451015,25.315817,44.0,7,2.0,44-7-002,,,E,1460.0,3.0,17.0,9.0,130.0,86.0,2.0,12.0,6.0,89.0,59.0,RMA_RMC_345,4059.0,10.0,136.0,56.0,56.0,87.0,87.0,,2.0,,ROSEBUD,4.459,0.637,,,NO ERROR
2021.0,N-61,A,000+0.244,001+0.111,0.383,C000061,A,C000061A,000+0.244,001+0.111,0.243522,0.626113,33.0,3,17.0,33-3-017,,,A,2084.0,6.0,38.0,15.0,159.0,116.0,3.0,18.0,7.0,76.0,56.0,RPA_45,3076.0,10.0,108.0,71.0,71.0,105.0,105.0,,2.0,,MUSSELSHELL,5.344,4.58,,BEGIN 2 LANES,NO ERROR
2021.0,S-517,A,000+0.000,006+0.313,6.309,C000517,A,C000517A,000+0.000,006+0.313,0.0,6.30932,46.0,2,15.0,46-2-015,,,A,336.0,1.0,7.0,3.0,73.0,58.0,3.0,21.0,9.0,217.0,173.0,RMA_RMC_345,5337.0,15.0,123.0,33.0,33.0,52.0,52.0,,2.0,,SHERIDAN,11.905,7.143,JCT N-22,ENT S-517A/,NO ERROR
2021.0,U-6706,A,000+0.295,000+0.705,0.41,C000424,A,C000424A,000+0.295,000+0.705,0.295013,0.704654,15.0,7B,29.0,15-7B-029,,,E,5857.0,18.0,0.0,17.0,125.0,40.0,3.0,0.0,3.0,21.0,7.0,UMA_UC,5260.0,24.0,110.0,85.0,85.0,118.0,118.0,,2.0,,FLATHEAD,0.175,0.524,JCT U-6703(NORTHERN LIGHTS BLVD),JCT U-6703(NORTHERN LIGHTS BLVD),NO ERROR
2021.0,S-283,A,000+0.000,003+0.417,3.422,C000283,A,C000283A,000+0.000,003+0.417,0.0,3.421988,29.0,2,5.0,29-2-005,,,E,480.0,5.0,0.0,3.0,25.0,7.0,10.0,0.0,6.0,52.0,15.0,RMA_RMC_12,5130.0,10.0,244.0,8.0,8.0,10.0,10.0,,2.0,,MADISON,0.0,0.211,JCT P-13 AT HARRISON,ENT S-283A/,NO ERROR
2021.0,N-1,A,147+0.033,147+0.771,0.738,C000001,A,C000001A,147+0.033,147+0.771,147.02376,147.761812,15.0,4A,6.0,15-4A-006,,,A,7468.0,29.0,478.0,32.0,474.0,179.0,4.0,64.0,4.0,63.0,24.0,REC_PA,3086.0,10.0,154.0,163.0,163.0,231.0,231.0,,2.0,,FLATHEAD,2.282,1.452,,BEGIN 2 LANES,NO ERROR
2021.0,U-5702,A,000+0.665,001+0.044,0.379,C005702,A,C005702A,000+0.665,001+0.044,0.664552,1.043741,21.0,4A,27.0,21-4A-027,,,A,1943.0,7.0,0.0,7.0,35.0,4.0,4.0,0.0,4.0,18.0,2.0,UMA_UC,9033.0,10.0,113.0,14.0,14.0,19.0,19.0,,2.0,,HILL,3.584,0.088,,,NO ERROR
2021.0,L-56-2396,A,003+0.276,003+0.681,0.405,C001411,A,C001411A,003+0.276,003+0.681,3.275756,3.680793,56.0,4A,57.0,56-4A-057,,,E,8894.0,24.0,0.0,23.0,64.0,10.0,3.0,0.0,3.0,7.0,1.0,UMA_UC,9243.0,14.0,138.0,32.0,32.0,44.0,44.0,,2.0,,YELLOWSTONE,0.0,0.0,,,NO ERROR
2021.0,U-5201,A,003+0.289,003+0.349,0.06,C005201,A,C005201A,003+0.289,003+0.349,3.288783,3.348812,7.0,2A,189.0,07-2A-189,,,E,6642.0,67.0,0.0,88.0,180.0,32.0,10.0,0.0,13.0,27.0,5.0,UMA_UC,8043.0,10.0,107.0,85.0,85.0,113.0,113.0,,3.0,,CASCADE,0.0,0.0,,BEGIN 3 LANES,NO ERROR
2021.0,U-1026,A,000+0.997,001+0.497,0.501,C001026,A,C001026A,000+0.997,001+0.497,0.996809,1.497339,56.0,4A,194.0,56-4A-194,,,A,3150.0,25.0,14.0,72.0,49.0,19.0,8.0,4.0,23.0,16.0,6.0,UMA_UC,8018.0,15.0,99.0,39.0,39.0,49.0,49.0,,2.0,,YELLOWSTONE,10.825,1.031,JCT U-1019(JACKSON ST),JCT U-1019(JACKSON ST),NO ERROR
2021.0,P-19,A,021+0.465,027+0.342,5.696,C000019,A,C000019A,021+0.465,027+0.342,21.479603,27.175838,12.0,1,5.0,12-1-005,,,A,1636.0,13.0,18.0,6.0,117.0,46.0,8.0,11.0,4.0,72.0,28.0,RMA_RMC_12,4028.0,10.0,107.0,44.0,44.0,69.0,69.0,,2.0,,DEER LODGE,2.885,0.962,,,NO ERROR
2021.0,L-5-536,A,001+0.223,001+0.818,0.595,C003164,A,C003164A,001+0.223,001+0.818,1.222806,1.818247,5.0,1,17.0,05-1-017,,,E,501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMA_UC,0.0,14.0,114.0,0.0,0.0,0.0,0.0,,2.0,,CARBON,0.0,0.0,,,NO ERROR
2021.0,L-26-598,A,000+0.000,000+0.364,0.364,C002277,A,C002277A,000+0.000,000+0.364,0.0,0.364434,26.0,2,15.0,26-2-015,,,E,1106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMA_UC,0.0,14.0,114.0,0.0,0.0,0.0,0.0,,2.0,,LIBERTY,0.0,0.0,JCT N-1 (WASHINGTON AVE),ENT L-26-598A/,NO ERROR
2021.0,I-94,A,023+0.060,023+0.266,0.206,C000094,A,C000094A,023+0.060,023+0.266,22.945414,23.151886,56.0,3,1.0,56-3-001,,,A,5302.0,30.0,204.0,57.0,1562.0,1396.0,6.0,38.0,11.0,295.0,263.0,RURAL OUTER INTERSTATE,1042.0,19.0,81.0,837.0,837.0,1248.0,1248.0,,2.0,,YELLOWSTONE,3.774,18.029,"JCT OFF RAMP POMPEYS PILLAR INTERCHANGE, EXIT 23","JCT OFF RAMP POMPEYS PILLAR INTERCHANGE, EXIT 23",NO ERROR
2021.0,N-29,A,084+0.461,084+0.830,0.369,C000029,A,C000029A,084+0.461,084+0.830,83.995114,84.363874,47.0,1C,104.0,47-1C-104,,,A,10093.0,16.0,73.0,53.0,400.0,117.0,2.0,7.0,5.0,40.0,12.0,UPA,7036.0,10.0,93.0,182.0,182.0,261.0,261.0,,4.0,,SILVER BOW,1.911,0.531,,,NO ERROR
2021.0,S-556,A,037+0.521,044+0.088,6.557,C000556,A,C000556A,037+0.521,044+0.088,37.586336,44.143637,15.0,6,4.0,15-6-004,,,A,62.0,1.0,9.0,2.0,8.0,6.0,16.0,145.0,32.0,129.0,97.0,RMA_RMC_12,5366.0,10.0,221.0,4.0,4.0,7.0,7.0,,2.0,,FLATHEAD,0.0,0.0,,BEGIN 2 LANES,NO ERROR
