YEAR,DEPT_ID,DEPT_RBD,DEPT_MP,DEPT_ENDMP,DEPT_MIOFF,DEPT_KMOFF,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,CORR_KMOFF,TYC_CNTY,MAPSHEET,STATION,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,TYC_BEG_TI,TYC_END_TI
2019,L-25-104,E,002+0.156,003+0.950,2.156,3.4697,1.794,C025104,N,C025104N,002+0.156,003+0.950,2.156,3.95,3.4697,25,7B,53,25-7B-053,,TYC,E,717,1,0,1,13,6,1,0,1,18,8,RURAL MAJOR COLLECTOR,5440,10,178,5,5,7,7,,2,7065998,8008
2019,X-11630,E,000+0.000,000+0.306,0.0,0.0,0.306,C011630,E,C011630E,000+0.000,000+0.306,0.0,0.306,0.0,11,5A,51,11-5A-051,,TYC,A,6067,16,0,3,12,1,3,0,0,2,0,URBAN COLLECTOR,9221,35,159,10,10,9,9,,2,1110008,7031712
2019,R015N187OFA,N,000+0.000,000+0.254,0.0,0.0,0.254,C228236,N,C228236N,000+0.000,000+0.254,0.0,0.254,0.0,22,2,48,22-2-048,,TYC,A,473,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,1,7028822,7028838
2019,R015S397OFA,S,000+0.000,000+0.173,0.0,0.0,0.173,C228476,S,C228476S,000+0.000,000+0.173,0.0,0.173,0.0,51,1,40,51-1-040,,TYC,E,425,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,1,7041172,7041177
2019,L-25-1765,N,000+0.000,000+0.504,0.0,0.0,0.504,C104459,N,C104459N,000+0.000,000+0.504,0.0,0.504,0.0,25,7B,86,25-7B-086,,TYC,E,778,0,0,0,0,0,0,0,0,0,0,URBAN COLLECTOR,0,10,114,0,0,0,0,,2,7032793,7024461
2019,L-56-1690,N,000+0.836,001+0.132,0.836,1.3454,0.296,C064101,N,C064101N,000+0.836,001+0.132,0.836,1.132,1.3454,56,4A,305,56-4A-305,,TYC,A,3086,0,0,0,0,0,0,0,0,0,0,URBAN COLLECTOR,0,10,114,0,0,0,0,,2,6086,7094012
2019,L-33-101,N,000+0.000,024+0.837,0.0,0.0,24.837,C033101,N,C033101N,000+0.000,024+0.837,0.0,24.837,0.0,33,2,8,33-2-008,,TYC,E,35,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,2,7054405,7054406
2019,L-48-207,N,000+0.000,008+0.253,0.0,0.0,8.253,C048207,N,C048207N,000+0.000,008+0.253,0.0,8.253,0.0,48,3,4,48-3-004,,TYC,A,487,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,2,7061506,7061507
2019,L-25-603,N,000+0.000,001+0.348,0.0,0.0,1.348,C025603,N,C025603N,000+0.000,001+0.348,0.0,1.348,0.0,25,7B,29,25-7B-029,,TYC,E,2941,0,0,0,0,0,0,0,0,0,0,URBAN COLLECTOR,0,10,114,0,0,0,0,,2,7050492,2004
2019,L-15-204,E,003+0.765,004+0.405,3.765,6.0592,0.64,C015204,N,C015204N,003+0.765,004+0.405,3.765,4.405,6.0592,15,4A,89,15-4A-089,,TYC,E,323,2,0,0,4,0,6,0,0,12,0,URBAN COLLECTOR,9203,10,119,1,1,1,1,,2,7043886,7027971
2019,R015N363ONA,N,000+0.000,000+0.277,0.0,0.0,0.277,C228308,N,C228308N,000+0.000,000+0.277,0.0,0.277,0.0,51,3,35,51-3-035,,TYC,A,583,0,0,0,0,0,0,0,0,0,0,RURAL PRINCIPAL ARTERIAL,0,10,139,0,0,0,0,,1,7037656,7037675
2019,L-32-4610,N,000+0.000,000+0.337,0.0,0.0,0.337,C073967,N,C073967N,000+0.000,000+0.337,0.0,0.337,0.0,32,3A,281,32-3A-281,,TYC,E,141,0,0,0,0,0,0,0,0,0,0,URBAN COLLECTOR,0,10,114,0,0,0,0,,2,7078502,7078503
2019,U-10409,E,000+0.000,000+0.292,0.0,0.0,0.292,C010409,E,C010409E,000+0.000,000+0.292,0.0,0.292,0.0,42,4A,24,42-4A-024,,TYC,E,1746,5,0,1,25,2,3,0,1,14,1,URBAN COLLECTOR,9215,10,116,10,10,13,13,,2,4220025,4220007
2019,R015N085ONA,N,000+0.000,000+0.295,0.0,0.0,0.295,C228198,N,C228198N,000+0.000,000+0.295,0.0,0.295,0.0,1,4,31,01-4-031,,TYC,E,80,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,1,7025432,7025595
2019,R015S282OFA,S,000+0.000,000+0.226,0.0,0.0,0.226,C228433,S,C228433S,000+0.000,000+0.226,0.0,0.226,0.0,7,2,61,07-2-061,,TYC,E,1449,0,0,0,0,0,0,0,0,0,0,URBAN PRINCIPAL ARTERIAL,0,10,104,0,0,0,0,,1,7034259,7034564
2019,U-202,E,000+0.000,000+0.307,0.0,0.0,0.307,C090202,E,C090202E,000+0.000,000+0.307,0.0,0.307,0.0,12,1C,48,12-1C-048,,TYC,E,1048,5,8,1,14,8,5,8,1,13,8,URBAN MINOR ARTERIAL,8006,10,132,5,5,5,5,,2,1240003,7028454
2019,L-56-530,E,001+0.148,002+0.152,1.148,1.8475,1.004,C056530,N,C056530N,001+0.148,002+0.152,1.148,2.152,1.8475,56,4,30,56-4-030,,TYC,A,3126,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,2,7042328,7146997
2019,L-32-116,E,000+0.000,001+0.254,0.0,0.0,1.254,C032116,N,C032116N,000+0.000,001+0.254,0.0,1.254,0.0,32,3A,59,32-3A-059,,TYC,A,3057,0,0,0,0,0,0,0,0,0,0,URBAN COLLECTOR,0,10,114,0,0,0,0,,2,7053452,7125996
2019,L-21-5,N,012+0.955,024+0.971,12.955,20.8491,12.016,C021005,N,C021005N,012+0.955,024+0.971,12.955,24.971,20.8491,21,1,2,21-1-002,,TYC,A,11,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,2,7047606,7047251
2019,L-25-220,E,000+0.000,010+0.605,0.0,0.0,10.605,C025220,N,C025220N,000+0.000,010+0.605,0.0,10.605,0.0,25,5,17,25-5-017,,TYC,E,132,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,5120,10,168,0,0,0,0,,2,7050194,7050195
2019,L-13-124,E,000+0.000,009+0.555,0.0,0.0,9.555,C013124,N,C013124N,000+0.000,009+0.555,0.0,9.555,0.0,13,2,11,13-2-011,,TYC,E,34,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,2,7042529,7042530
2019,R015N256OFA,N,000+0.000,000+0.318,0.0,0.0,0.318,C228270,N,C228270N,000+0.000,000+0.318,0.0,0.318,0.0,7,3,30,07-3-030,,TYC,E,35,0,0,0,0,0,0,0,0,0,0,RURAL MINOR ARTERIAL,0,10,146,0,0,0,0,,1,7033939,7033943
2019,R094E204OFA,E,000+0.000,000+0.267,0.0,0.0,0.267,C228536,E,C228536E,000+0.000,000+0.267,0.0,0.267,0.0,11,4,14,11-4-014,,TYC,E,20,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,1,7071015,7071016
2019,L-7-2573,N,000+0.000,002+0.207,0.0,0.0,2.207,C072426,N,C072426N,000+0.000,002+0.207,0.0,2.207,0.0,7,2A,166,07-2A-166,,TYC,E,1920,0,0,0,0,0,0,0,0,0,0,URBAN COLLECTOR,0,10,114,0,0,0,0,,2,7075327,7075328
2019,L-44-201,N,000+0.000,016+0.060,0.0,0.0,16.06,C044201,N,C044201N,000+0.000,016+0.060,0.0,16.06,0.0,44,6,5,44-6-005,,TYC,E,103,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,2,4430003,7040991
2019,L-40-103,N,008+0.333,008+0.943,8.333,13.4107,0.61,C009304,N,C009304N,008+0.333,008+0.943,8.333,8.943,13.4107,9,3,5,09-3-005,,TYC,A,19,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,2,7041186,1278
2019,R015N009ONA,N,000+0.000,000+0.296,0.0,0.0,0.296,C228173,N,C228173N,000+0.000,000+0.296,0.0,0.296,0.0,1,8,26,01-8-026,,TYC,E,51,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,1,7021996,7022005
2019,R015S234OFA,S,000+0.000,000+0.209,0.0,0.0,0.209,C228410,S,C228410S,000+0.000,000+0.209,0.0,0.209,0.0,25,5,23,25-5-023,,TYC,E,193,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,1,7032098,7032100
2019,L-22-1469,N,000+0.000,002+0.107,0.0,0.0,2.107,C084766,N,C084766N,000+0.000,002+0.107,0.0,2.107,0.0,22,2,5,22-2-005,,TYC,E,8,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,2,7239,2596
2019,L-56-506,E,000+0.994,001+0.998,0.994,1.5997,1.004,C056506,E,C056506E,000+0.994,001+0.998,0.994,1.998,1.5997,56,4A,354,56-4A-354,,TYC,A,3183,5,0,35,97,15,2,0,11,30,5,RURAL MAJOR COLLECTOR,9189,10,157,41,41,53,53,,2,7124119,7145896
2019,L-22-91,N,000+0.000,000+0.645,0.0,0.0,0.645,C029091,N,C029091N,000+0.000,000+0.645,0.0,0.645,0.0,22,3,18,22-3-018,,TYC,E,1857,0,0,0,0,0,0,0,0,0,0,URBAN COLLECTOR,0,10,114,0,0,0,0,,2,7028055,7048592
2019,L-20-2,E,002+0.003,003+0.843,0.0,0.0,1.84,C020002,N,C020002N,002+0.003,003+0.843,2.003,3.843,3.2235,32,4,8,32-4-008,,TYC,E,284,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,2,7122202,7122204
2019,L-42-1215,N,000+0.000,000+0.163,0.0,0.0,0.163,C083392,N,C083392N,000+0.000,000+0.163,0.0,0.163,0.0,42,2,19,42-2-019,,TYC,E,577,0,0,0,0,0,0,0,0,0,0,URBAN COLLECTOR,0,10,114,0,0,0,0,,2,4819,536
2019,L-25-78,E,000+0.000,000+0.527,0.0,0.0,0.527,C025078,N,C025078N,000+0.000,000+0.527,0.0,0.527,0.0,25,7B,80,25-7B-080,,TYC,E,207,0,0,0,0,0,0,0,0,0,0,URBAN COLLECTOR,0,10,114,0,0,0,0,,2,7050068,7050069
2019,X-11603,N,000+0.000,000+0.799,0.0,0.0,0.799,C011603,N,C011603N,000+0.000,000+0.799,0.0,0.799,0.0,11,5A,50,11-5A-050,,TYC,A,260,0,0,0,0,0,0,0,0,0,0,URBAN COLLECTOR,0,10,114,0,0,0,0,,2,7042088,7067032
2019,R015N182OFA,N,000+0.000,000+0.212,0.0,0.0,0.212,C228234,N,C228234N,000+0.000,000+0.212,0.0,0.212,0.0,22,2,44,22-2-044,,TYC,E,155,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,1,7028539,7028549
2019,R015S373ONA,S,000+0.000,000+0.287,0.0,0.0,0.287,C228467,S,C228467S,000+0.000,000+0.287,0.0,0.287,0.0,51,1,26,51-1-026,,TYC,E,21,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,1,7038345,7038457
2019,L-7-223,N,000+0.000,003+0.372,0.0,0.0,3.372,C107223,E,C107223E,000+0.000,003+0.372,0.0,3.372,0.0,7,2,18,07-2-018,,TYC,E,52,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,2,7020287,7039595
2019,L-56-1834,N,000+0.000,000+0.496,0.0,0.0,0.496,C068307,N,C068307N,000+0.000,000+0.496,0.0,0.496,0.0,56,4A,136,56-4A-136,,TYC,A,14098,0,0,0,0,0,0,0,0,0,0,URBAN MINOR ARTERIAL,0,10,114,0,0,0,0,,2,7102653,7145915
2019,L-40-3,N,000+0.000,020+0.949,0.0,0.0,20.949,C040003,N,C040003N,000+0.000,020+0.949,0.0,20.949,0.0,40,2,17,40-2-017,,TYC,E,21,0,0,0,3,2,0,0,0,143,95,RURAL MAJOR COLLECTOR,5165,35,350,0,0,0,0,,2,7056652,7056653
2019,L-15-8,E,000+0.506,001+0.224,0.0,0.0,0.718,C115008,N,C115008N,000+0.506,001+0.224,0.506,1.224,0.8143,15,4A,77,15-4A-077,,TYC,E,2048,0,0,0,0,0,0,0,0,0,0,URBAN COLLECTOR,0,10,114,0,0,0,0,,2,7030828,7043394
2019,L-53-401,N,000+0.000,005+0.447,0.0,0.0,5.447,C053401,N,C053401N,000+0.000,005+0.447,0.0,5.447,0.0,53,3,6,53-3-006,,TYC,E,30,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,2,5330002,7063761
2019,L-27-200,E,009+0.899,050+0.508,9.899,15.9309,40.609,C027200,N,C027200N,009+0.899,050+0.508,9.899,50.508,15.9309,27,6,7,27-6-007,,TYC,A,62,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,2,7051450,7051246
2019,L-17-129,N,000+0.000,018+0.671,0.0,0.0,18.671,C017117,N,C017117N,000+0.000,018+0.671,0.0,18.671,0.0,17,9,2,17-9-002,,TYC,E,26,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,2,7046149,7046126
2019,R015S093OFA,S,000+0.000,000+0.287,0.0,0.0,0.287,C228354,S,C228354S,000+0.000,000+0.287,0.0,0.287,0.0,29,1,19,29-1-019,,TYC,E,108,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,1,7025631,7025633
2019,X-81012,E,000+0.000,002+0.498,0.0,0.0,2.498,C081012,E,C081012E,000+0.000,002+0.498,0.0,2.498,0.0,12,1,13,12-1-013,,TYC,E,282,1,0,5,22,9,4,0,18,78,32,RURAL MAJOR COLLECTOR,9147,10,126,11,11,15,15,,2,7066418,7066419
2019,X-24660,N,000+0.000,000+0.318,0.0,0.0,0.318,C024660,N,C024660N,000+0.000,000+0.318,0.0,0.318,0.0,24,3,24,24-3-024,,TYC,E,1878,21,0,4,50,40,11,0,2,27,21,URBAN COLLECTOR,9190,10,100,22,22,31,31,,2,7035574,103
2019,L-56-2400,N,000+0.404,000+0.751,0.404,0.6502,0.347,C010430,N,C010430N,000+0.404,000+0.751,0.404,0.751,0.6502,56,4A,177,56-4A-177,,TYC,A,5314,0,0,0,0,0,0,0,0,0,0,URBAN COLLECTOR,0,10,114,0,0,0,0,,2,7145907,7043517
2019,R015N129ONA,N,000+0.000,000+0.351,0.0,0.0,0.351,C228219,E,C228219E,000+0.000,000+0.351,0.0,0.351,0.0,47,1,50,47-1-050,,TYC,E,277,0,0,0,0,0,0,0,0,0,0,URBAN INTERSTATE,0,10,104,0,0,0,0,,1,7071137,7071138
2019,R015S297ONA,S,000+0.000,000+0.320,0.0,0.0,0.32,C228439,S,C228439S,000+0.000,000+0.320,0.0,0.32,0.0,7,2,55,07-2-055,,TYC,E,46,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,1,7035772,7071132
2019,L-43-1076,N,000+0.000,000+0.362,0.0,0.0,0.362,C100108,N,C100108N,000+0.000,000+0.362,0.0,0.362,0.0,43,5,37,43-5-037,,TYC,E,59,0,0,0,0,0,0,0,0,0,0,URBAN COLLECTOR,0,10,114,0,0,0,0,,2,7028462,6072
2019,L-14-662,N,000+0.000,000+0.189,0.0,0.0,0.189,C066912,N,C066912N,000+0.000,000+0.189,0.0,0.189,0.0,14,6A,39,14-6A-039,,TYC,E,246,0,0,0,0,0,0,0,0,0,0,URBAN COLLECTOR,0,10,114,0,0,0,0,,2,7099783,1420015
2019,L-36-2,E,000+0.000,016+0.580,0.0,0.0,16.58,C036002,N,C036002N,000+0.000,016+0.580,0.0,16.58,0.0,36,3,24,36-3-024,,TYC,E,25,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,2,7055133,7055134
2019,L-23-1,N,000+0.000,035+0.121,0.0,0.0,35.121,C023001,N,C023001N,000+0.000,035+0.121,0.0,35.121,0.0,23,3,1,23-3-001,,TYC,E,15,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,2,2330006,7048710
2019,L-47-12,E,000+0.000,006+0.244,0.0,0.0,6.244,C047012,N,C047012N,000+0.000,006+0.244,0.0,6.244,0.0,47,1,49,47-1-049,,TYC,E,7,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,2,7061132,7061135
2019,L-25-646,E,000+0.000,001+0.936,0.0,0.0,1.936,C025646,N,C025646N,000+0.000,001+0.936,0.0,1.936,0.0,25,7B,41,25-7B-041,,TYC,A,390,3,0,0,3,0,8,0,0,8,0,URBAN COLLECTOR,9120,10,154,1,1,1,1,,2,7050578,7042984
2019,X-15516,E,001+0.077,003+0.800,1.077,1.7333,2.723,C015516,E,C015516E,001+0.077,003+0.800,1.077,3.8,1.7333,15,4,10,15-4-010,,TYC,A,167,0,0,0,0,0,0,0,0,0,0,RECREATIONAL,0,10,143,0,0,0,0,,2,7044190,7067038
2019,R015N335ONA,N,000+0.000,000+0.275,0.0,0.0,0.275,C228296,N,C228296N,000+0.000,000+0.275,0.0,0.275,0.0,37,3,34,37-3-034,,TYC,E,35,0,0,0,0,0,0,0,0,0,0,RURAL MINOR ARTERIAL,0,10,146,0,0,0,0,,1,7036315,7036332
2019,R094E215OFA,E,000+0.000,000+0.274,0.0,0.0,0.274,C228545,E,C228545E,000+0.000,000+0.274,0.0,0.274,0.0,11,5,9,11-5-009,,TYC,E,2534,0,0,0,0,0,0,0,0,0,0,URBAN PRINCIPAL ARTERIAL,0,10,104,0,0,0,0,,1,7071051,7071052
2019,L-16-1117,N,000+0.000,000+0.589,0.0,0.0,0.589,C074398,N,C074398N,000+0.000,000+0.589,0.0,0.589,0.0,16,3B,36,16-3B-036,,TYC,E,7673,46,0,79,375,98,6,0,10,49,13,URBAN COLLECTOR,9172,35,93,168,168,233,233,,2,7079368,7100505
2019,L-49-14,E,000+0.000,005+0.946,0.0,0.0,5.946,C049014,N,C049014N,000+0.000,005+0.946,0.0,5.946,0.0,49,2,1,49-2-001,,TYC,A,15,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,2,7061670,7061648
2019,L-27-208,E,000+0.743,003+0.492,0.743,1.1957,2.749,C027208,N,C027208N,000+0.743,003+0.492,0.743,3.492,1.1957,27,5,3,27-5-003,,TYC,E,89,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,2,7097420,7051262
2019,L-15-873,N,000+0.000,023+0.429,0.0,0.0,23.429,C015873,N,C015873N,000+0.000,023+0.429,0.0,23.429,0.0,15,3,5,15-3-005,,TYC,A,168,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,2,7043691,7044679
2019,R015N397OFA,N,000+0.000,000+0.299,0.0,0.0,0.299,C228323,N,C228323N,000+0.000,000+0.299,0.0,0.299,0.0,51,1,43,51-1-043,,TYC,E,416,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,1,7041092,7041151
2019,X-81003,N,021+0.053,027+0.136,21.053,33.8815,6.083,C081003,N,C081003N,021+0.053,027+0.136,21.053,27.136,33.8815,25,5,8,25-5-008,,TYC,E,187,0,11,0,29,5,0,59,0,155,27,RURAL MAJOR COLLECTOR,5368,10,275,2,2,2,2,,2,7043068,7040074
2019,X-24003,N,000+0.000,004+0.660,0.0,0.0,4.66,C024003,N,C024003N,000+0.000,004+0.660,0.0,4.66,0.0,24,2,29,24-2-029,,TYC,E,1284,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,2,7049105,7067809
2019,U-10408,E,000+0.000,000+0.392,0.0,0.0,0.392,C010408,E,C010408E,000+0.000,000+0.392,0.0,0.392,0.0,42,4A,26,42-4A-026,,TYC,E,2917,1,0,10,276,199,0,0,3,95,68,URBAN MINOR ARTERIAL,9146,10,110,141,141,206,206,,2,4220008,7035746
2019,R015N074ONA,N,000+0.000,000+0.293,0.0,0.0,0.293,C228196,N,C228196N,000+0.000,000+0.293,0.0,0.293,0.0,1,4,16,01-4-016,,TYC,E,46,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,1,7024708,7024788
2019,R015S385OFA,S,000+0.000,000+0.236,0.0,0.0,0.236,C228470,S,C228470S,000+0.000,000+0.236,0.0,0.236,0.0,51,1,36,51-1-036,,TYC,E,23,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,1,7040794,7040795
2019,L-56-3043,N,000+0.000,000+0.137,0.0,0.0,0.137,C101833,W,C101833W,000+0.000,000+0.137,0.0,0.137,0.0,56,2,10,56-2-010,,TYC,E,25,0,0,0,0,0,0,0,0,0,0,URBAN COLLECTOR,0,10,114,0,0,0,0,,2,7030182,7021842
2019,L-27-1540,N,000+0.000,000+0.392,0.0,0.0,0.392,C065611,N,C065611N,000+0.000,000+0.392,0.0,0.392,0.0,27,3A,19,27-3A-019,,TYC,A,259,0,0,0,0,0,0,0,0,0,0,URBAN COLLECTOR,0,10,114,0,0,0,0,,2,7097085,7097086
2019,L-36-201,N,011+0.681,020+0.308,11.681,18.7987,8.627,C036201,N,C036201N,011+0.681,020+0.308,11.681,20.308,18.7987,36,4,20,36-4-020,,TYC,E,41,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,2,7055389,7055368
2019,L-46-205,N,000+0.000,005+1.019,0.0,0.0,6.019,C046205,N,C046205N,000+0.000,005+1.019,0.0,6.019,0.0,46,2,12,46-2-012,,TYC,E,13,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,2,4620013,4630014
2019,L-25-646,E,001+0.936,003+0.462,1.936,3.1157,1.526,C025646,N,C025646N,001+0.936,003+0.462,1.936,3.462,3.1157,25,7B,39,25-7B-039,,TYC,A,405,3,0,0,3,0,7,0,0,7,0,RURAL MAJOR COLLECTOR,9120,10,154,1,1,1,1,,2,7042984,7050579
2019,L-15-801,N,000+0.000,007+0.055,0.0,0.0,7.055,C015801,N,C015801N,000+0.000,007+0.055,0.0,7.055,0.0,15,3,4,15-3-004,,TYC,A,307,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,2,7044539,7044540
2019,R015N321ONA,N,000+0.000,000+0.372,0.0,0.0,0.372,C228292,N,C228292N,000+0.000,000+0.372,0.0,0.372,0.0,50,2,7,50-2-007,,TYC,E,46,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,1,7035809,7035811
2019,L-32-1869,N,000+0.862,001+0.739,0.862,1.3873,0.877,C073881,N,C073881N,000+0.862,001+0.739,0.862,1.739,1.3873,32,3A,56,32-3A-056,,TYC,A,1939,0,0,0,0,0,0,0,0,0,0,URBAN COLLECTOR,0,10,114,0,0,0,0,,2,7026510,7074647
2019,L-9-301,N,000+0.000,017+0.525,0.0,0.0,17.525,C009301,N,C009301N,000+0.000,017+0.525,0.0,17.525,0.0,9,2,5,09-2-005,,TYC,A,109,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,2,7041179,7041181
2019,L-56-598,E,000+0.000,000+0.504,0.0,0.0,0.504,C224904,E,C224904E,000+0.000,000+0.504,0.0,0.504,0.0,56,4A,374,56-4A-374,,TYC,E,3219,0,0,0,0,0,0,0,0,0,0,URBAN COLLECTOR,0,10,114,0,0,0,0,,2,7065218,7104482
2019,R015S321OFA,S,000+0.000,000+0.246,0.0,0.0,0.246,C228444,S,C228444S,000+0.000,000+0.246,0.0,0.246,0.0,50,2,5,50-2-005,,TYC,E,42,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,1,7035812,7035813
2019,L-12-733,N,000+0.000,000+0.106,0.0,0.0,0.106,C100047,N,C100047N,000+0.000,000+0.106,0.0,0.106,0.0,12,1C,37,12-1C-037,,TYC,E,382,0,0,0,0,0,0,0,0,0,0,URBAN COLLECTOR,0,10,114,0,0,0,0,,2,7020035,7145849
2019,L-56-1528,N,000+0.000,000+0.959,0.0,0.0,0.959,C063270,N,C063270N,000+0.000,000+0.959,0.0,0.959,0.0,56,4A,332,56-4A-332,,TYC,E,4192,0,0,0,0,0,0,0,0,0,0,URBAN COLLECTOR,0,10,114,0,0,0,0,,2,7092311,7029698
2019,L-32-761,N,000+0.000,001+0.355,0.0,0.0,1.355,C032761,N,C032761N,000+0.000,001+0.355,0.0,1.355,0.0,32,3A,316,32-3A-316,,TYC,E,3963,0,0,0,0,0,0,0,0,0,0,URBAN COLLECTOR,0,10,114,0,0,0,0,,2,7054293,7026219
2019,L-21-416,E,001+0.876,002+0.067,1.876,3.0191,0.191,C021416,N,C021416N,001+0.876,002+0.067,1.876,2.067,3.0191,21,4A,58,21-4A-058,,TYC,E,2088,0,0,0,0,0,0,0,0,0,0,URBAN COLLECTOR,0,10,114,0,0,0,0,,2,7047863,7533
2019,L-25-200,E,000+0.000,002+0.927,0.0,0.0,2.927,C025200,N,C025200N,000+0.000,002+0.927,0.0,2.927,0.0,25,6,10,25-6-010,,TYC,A,130,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,2,7050154,7050155
2019,L-15-3,N,000+0.000,007+0.063,0.0,0.0,7.063,C015003,N,C015003N,000+0.000,007+0.063,0.0,7.063,0.0,15,4A,84,15-4A-084,,TYC,E,448,1,0,1,12,3,2,0,2,27,7,RURAL MAJOR COLLECTOR,5447,10,177,3,3,5,5,,2,7043370,7061439
2019,R015N254ONA,N,000+0.000,000+0.352,0.0,0.0,0.352,C228269,N,C228269N,000+0.000,000+0.352,0.0,0.352,0.0,7,3,26,07-3-026,,TYC,E,45,0,0,0,0,0,0,0,0,0,0,RURAL MINOR ARTERIAL,0,10,146,0,0,0,0,,1,7033863,7033864
2019,R094E053OFA,E,000+0.000,000+0.277,0.0,0.0,0.277,C228490,E,C228490E,000+0.000,000+0.277,0.0,0.277,0.0,52,2,5,52-2-005,,TYC,E,48,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,1,7070724,7070725
